,start_time,end_time,work_duration,reconfig_count,power_off_count,min_stretch_time,max_stretch_time,mean_stretch_time,stdev_stretch_time,average_power_norm,cost
36,200,21614.447437287425,21414.447437287425,4,0,0.1534974149858122,42.55338107454802,1.489925632764743,5.96463758774893,1.4005570800216967,2.0867258936744673
37,330,56772.844162471636,56442.844162471636,3,0,0.15463449102914567,42.73775813192488,1.4860803616110074,5.992653285750225,1.3994313543623242,2.079667453140545
38,210,56442.844162471636,56232.844162471636,3,0,0.1541003054373821,42.651139855091124,1.4967448191369552,5.978036943877682,1.3977296841975373,2.0920446633765963
39,120,56232.844162471636,56112.844162471636,3,0,0.1540484633346467,42.642733650064976,1.496573819015269,5.976724850815536,1.3984251544328516,2.09284647397659
40,190,56122.844162471636,55932.844162471636,3,0,0.1547742314872155,42.76041706894713,1.491380027304614,5.9950392420465555,1.3984126895575582,2.08556475513547
41,50,55932.844162471636,55882.844162471636,3,0,0.1537599853236646,42.59595689569165,1.4952988181332265,5.969969808344711,1.3993445024156679,2.0924381806233763
42,860,55892.844162471636,55032.844162471636,3,0,0.14073693788473493,42.92342879329551,1.4922837155073054,6.018506464765046,1.4053037228735628,2.097111860986009
43,3140,55032.844162471636,51892.844162471636,3,0,0.15360993439079812,42.57162611357661,1.4901475605289485,5.967228513047204,1.4439348057728778,2.151675928385295
44,700,51902.844162471636,51202.844162471636,3,0,0.15451769915113997,42.71882031073161,1.5319215266721895,5.992921270081046,1.451257767060121,2.2232130141096134
45,50,51202.844162471636,51152.844162471636,3,0,0.15447220926686042,42.7114441189166,1.5802852413594317,5.990612448182245,1.4540553938802707,2.2978222790680674
46,10,51152.844162471636,51142.844162471636,3,0,0.1543210867292243,43.00471110043327,1.631727997325463,6.032318040306239,1.4420165853213371,2.352978834876488
47,150,51152.844162471636,51002.844162471636,3,0,0.1552411812539612,42.836133046291486,2.0875029502001747,6.739622161776786,1.4424852855810057,3.0111922892706913
48,280,51012.844162471636,50732.844162471636,3,0,0.13002037481958215,42.85930501340414,2.0824122813830988,6.745189374444726,1.4543499106107416,3.02855611528422
49,490,50732.844162471636,50242.844162471636,3,0,0.15508411568716807,42.81066484019363,2.090323509414448,6.734157292023368,1.4588173333645695,3.049400167873254
50,820,50242.844162471636,49422.844162471636,3,0,0.15439431372498505,42.69881334467955,2.1669295776865596,6.717399361505693,1.4658308845145678,3.1763522995410685
51,900,49432.844162471636,48532.844162471636,3,0,0.15530381085759407,42.84628844626689,2.3649267201096285,6.820984459534387,1.4743587116411287,3.486750312186512
52,220,48532.844162471636,48312.844162471636,3,0,0.1543967494016753,42.69920829003391,2.383184379817645,6.790189538079243,1.4769278016719485,3.5197912670630003
53,40,48312.844162471636,48272.844162471636,3,0,0.15407912171543947,42.64770491128195,2.397249024335,6.808883761395426,1.4800441600175018,3.5480344185746713
54,2740,48272.844162471636,45532.844162471636,3,0,0.1562707458898809,43.003077112225455,2.407440792266655,6.841763118331741,1.5117407073259377,3.6394262461465092
55,40,45542.844162471636,45502.844162471636,3,0,0.1563628361177341,43.01800955700265,2.4565441157475667,6.8376000435555495,1.5055654442356412,3.6984879329099356
56,190,45512.844162471636,45322.844162471636,4,0,0.15471796460360848,42.75129338501439,2.4557054835054526,6.787782690527453,1.511626230503341,3.7121088232577315
57,1360,45332.844162471636,43972.844162471636,4,0,0.15484525167124127,42.77193300283943,2.504896285254965,6.783534597022907,1.5281530717841383,3.827864952813052
58,150,43972.844162471636,43822.844162471636,4,0,0.15397578409282706,42.630948699694144,2.5143652229527933,6.7858702323316615,1.556239098192027,3.91295346709345
59,820,43832.844162471636,43012.844162471636,4,0,0.1541021893522051,42.65144533217333,2.7737828910859617,6.9477366959517015,1.5660981518466943,4.3440162593537055
60,20,43012.844162471636,42992.844162471636,3,0,0.1224395151666867,43.02234112285637,2.7948247285509007,6.97723979466675,1.5640770469360628,4.371321208135776
61,340,43002.844162471636,42662.844162471636,3,0,0.19740051848340123,42.66862013871517,2.7945930463626243,6.944244890713837,1.5633764403791008,4.369000929130587
62,190,42672.844162471636,42482.844162471636,3,0,0.19688506797495692,42.94150120864738,2.7966048580961216,6.960023592086112,1.5654621850660322,4.377979151921435
63,100,42482.844162471636,42382.844162471636,2,0,0.192972611724096,42.931546725286516,2.7118787841249143,6.977681794546265,1.5503496743687337,4.204360389895538
64,70,42382.844162471636,42312.844162471636,2,0,0.1859658169882359,42.70309863358009,3.0487047790648045,7.251673912017217,1.550766983342714,4.7278307133328425
65,330,42322.844162471636,41992.844162471636,2,0,0.192375604683283,42.91208203075065,3.099329763415519,7.2761680052871505,1.5568303376069639,4.825130601933494
66,120,41992.844162471636,41872.844162471636,2,0,0.16937470856124837,42.773151628917745,3.641185710024152,8.098431989698003,1.5528070827250873,5.654058960042879
67,140,41872.844162471636,41732.844162471636,2,0,0.18340171222489385,42.61949909025068,3.767581283392444,8.089773297373066,1.5534410899946034,5.852715575516425
68,1400,41732.844162471636,40332.844162471636,2,0,0.1952335070878126,43.00526049183164,3.798326757529868,8.109718407789849,1.5721608150654656,5.971580491003125
69,80,40342.844162471636,40262.844162471636,3,0,0.19764124019929136,43.031829713272046,3.8025197855865795,8.113212365580857,1.6494608937366346,6.272107683984876
70,50,40272.844162471636,40222.844162471636,3,0,0.19721679516039642,42.98112765833674,4.0772293249390845,8.25918043019226,1.641510547609844,6.692814941911671
71,450,40222.844162471636,39772.844162471636,3,0,0.18215124787054224,72.61489575298084,5.516228452691333,12.702061525808574,1.6451263273202714,9.074892655035677
72,90,39782.844162471636,39692.844162471636,3,0,0.1844826077875974,72.61644983616371,6.6507655450284116,14.638948046180213,1.6384220773494216,10.896761100249408
73,360,39702.844162471636,39342.844162471636,3,0,0.1973037595178661,72.5813081848529,6.76654348307214,14.616859537400295,1.643994848465245,11.124162628086673
74,150,39342.844162471636,39192.844162471636,3,0,0.1978128227364301,72.59629254486384,6.936220162751065,14.575979939743958,1.6459127593215952,11.416413267335688
75,1320,39202.844162471636,37882.844162471636,3,0,0.20045324473974493,72.67401380311948,7.078141555748969,14.566656479077231,1.670449481119388,11.823677889090442
76,20,37842.844162471636,37822.844162471636,4,0,0.15216672170439188,72.58341945163139,7.6825093575220365,14.680806189597208,1.6652337548130582,12.793173903812876
77,290,37822.844162471636,37532.844162471636,3,0,0.23816898378613105,72.56655579764485,8.193670028819376,14.871163826302096,1.662255634224562,13.619974170381937
78,310,37542.844162471636,37232.844162471636,4,0,0.19116314769936033,72.62090308023518,8.257466331337021,14.84509064684458,1.6710063850642007,13.798278964116824
79,180,37232.844162471636,37052.844162471636,4,0,0.23659279484403484,72.66913465678753,8.333859271928922,14.821195418451643,1.677512833162223,13.980155878428748
80,130,37062.844162471636,36932.844162471636,3,0,0.28865987433698054,72.59592567034699,8.559977648959066,14.76136233856468,1.6751978325977201,14.339656004621155
81,120,36932.844162471636,36812.844162471636,3,0,0.21489695295044117,72.6662241014197,7.1862139016233035,13.847706764511292,1.6657649316269332,11.97054310849406
82,20,36822.844162471636,36802.844162471636,3,0,0.15861779516263097,72.61271695564393,7.400256861849415,13.823996489731163,1.656936834350102,12.261758178050389
83,420,36802.844162471636,36382.844162471636,3,0,0.14786992218607695,72.58534053053505,7.401034889191516,13.811787837864415,1.722844597956564,12.750832978131662
