,start_time,end_time,work_duration,reconfig_count,power_off_count,min_stretch_time,max_stretch_time,mean_stretch_time,stdev_stretch_time,average_power_norm,cost
39,0,56490,56490,13,900,0.16330756358510304,60.158653359242514,2.936369841769161,8.523010064107272,1.1044202814627178,3.2429864071253327
40,0,56190,56190,13,892,0.2612838204899674,49.2663301037845,2.646377659199719,6.940130353296908,1.108381543868202,2.9331961555621033
41,0,56170,56170,18,890,0.16301908557412095,51.60414417469724,2.9684982113220832,7.485739106171382,1.1108309650109796,3.2974997327162763
42,0,56130,56130,16,892,0.16503864513824404,51.9316160723011,2.8550373282654373,7.543660339781251,1.1105873453554083,3.1707683272889096
43,0,55200,55200,10,851,0.18755996864247138,55.58345218325135,3.257500830756235,8.748714699166195,1.1368983550361236,3.7034473360155697
44,0,52030,52030,15,768,0.2473963925306827,48.223823647901604,2.552801101700083,6.734092392899662,1.1747031495573688,2.9987834943606084
45,0,51370,51370,12,745,0.1884222435185337,55.72327018859134,3.0402915424292187,8.663861498428282,1.1917526331332564,3.623275451182791
46,0,51300,51300,10,761,0.21027473592362816,54.01471777477343,2.936822844627012,8.420812218533625,1.1664778055235994,3.4257386670120917
47,0,51320,51320,16,752,0.18610484875548236,57.849778511300805,3.3659586189892847,9.030458818861131,1.1769800427557293,3.961666119292024
48,0,51160,51160,12,744,0.2634069218871703,49.86567289707516,3.4226632824726586,8.872607103257394,1.1883246159458605,4.06723503065632
49,0,50830,50830,14,738,0.20871491086668523,51.81885211919923,3.566748703968796,9.024599688884788,1.1917565476176761,4.250696121661673
50,0,50400,50400,12,720,0.19439908279824059,50.20563607718421,3.8496670199167173,8.981914898671267,1.1999229465704224,4.619303793853445
51,0,49560,49560,12,703,0.20385120154230252,52.85538542293977,4.447827584250238,10.26184635826586,1.204787304784558,5.358686207375256
52,0,48590,48590,11,675,0.1543967494016753,49.205121324871286,3.7640770005031277,8.794006891214861,1.2245660951003776,4.609361074163258
53,0,48510,48510,14,673,0.19728825621756907,57.160895527457626,4.329815160316234,10.025781285052744,1.2289538128195499,5.321142850074526
54,0,48440,48440,13,662,0.26395922895444507,50.509899844730114,4.152743816915339,9.266885966428324,1.2363608551889316,5.134289896861996
55,0,45800,45800,17,602,0.16415202122009792,52.52665168484189,3.8965302445426135,8.814201304260193,1.2665756179972705,4.935250202526616
56,0,45810,45810,12,600,0.19964255396883093,59.76675824535828,4.212379666917508,9.963451669572299,1.268187159675959,5.342085805264877
57,0,45480,45480,11,591,0.20747754024694606,53.7819396771796,4.0883483769930455,9.311985283868259,1.2729486890744455,5.2042577069729345
58,0,44140,44140,10,526,0.21623026622946542,55.14231992053524,4.22878173125645,9.548114504730849,1.334324884830459,5.642568696531911
59,0,43940,43940,12,525,0.2528659253570728,47.65599382050977,4.46031001591382,9.215861864343365,1.3402695238933389,5.978017581445506
60,0,43150,43150,14,500,0.23354871817216283,43.02234112285637,4.634520866726248,8.866504543276466,1.3559073734136784,6.283981015433672
61,0,43100,43100,12,507,0.29101797580732486,53.1781719642217,4.694042159823023,9.649585600463961,1.3452328882439046,6.314579892197381
62,0,42820,42820,10,501,0.28337016812891114,55.45287242948848,4.8454214596558485,9.921008599816627,1.3502138963682888,6.542355388588445
63,0,42860,42860,14,519,0.3064907908854754,54.942463097293974,4.415535114268203,9.296692569579665,1.3290465750715126,5.868451820726155
