,start_time,end_time,work_duration,reconfig_count,power_off_count,min_stretch_time,max_stretch_time,mean_stretch_time,stdev_stretch_time,average_power_norm,cost
0,0,25600,25600,0,94,0.3603758743247623,130.1048677583792,6.228402046189356,21.38930225674403,1.1400979946968444,7.100988683026207
1,0,25370,25370,0,90,0.37714553172497955,141.64901112938043,6.932384880071059,22.76014081826078,1.145825332369429,7.943302209320224
2,0,25790,25790,0,96,0.3537980402751108,99.6752369124891,5.856922511688276,18.002314653759537,1.1428140054582048,6.693373075240808
3,0,24000,24000,0,85,0.35504054848914124,129.0099813758052,6.418038485358801,21.32127847912994,1.1722906805141902,7.523806703567532
4,0,24150,24150,0,87,0.37694256306376767,130.17408264391375,6.3296844140028545,21.4064854428565,1.174263973388483,7.432720370282143
5,0,26670,26670,0,105,0.34191098914127194,130.47106416892353,6.523648702445516,21.49568196987164,1.1106442627612036,7.245453003640683
6,0,26360,26360,0,105,0.2582736083090784,130.48142861726618,6.35092744870587,21.50852920054247,1.121815275850499,7.124567427776481
7,0,25620,25620,0,95,0.34039102870203514,101.95682714641505,5.417135269222446,17.905952642664914,1.1442821462973096,6.198731172648714
8,0,26330,26330,0,100,0.20748444657105292,97.70935824204048,5.195036264906142,17.45983982370591,1.1292976136787571,5.86674205693311
9,0,25660,25660,0,97,0.25763913384053827,130.13410849905276,5.893944289299767,21.144733387149337,1.1437580101252878,6.741245992118804
10,0,26510,26510,0,102,0.34023222374523654,129.5520847226039,5.692699930150637,21.086832527040542,1.1200422428855232,6.376064397840181
11,0,27550,27550,0,109,0.25780092898732965,130.2226774049692,5.922924894589215,21.156647546230204,1.1158192697403744,6.608913730607622
12,0,26600,26600,0,106,0.33305403182477733,129.33159981463092,5.960541352506367,21.015936143105428,1.128790212964,6.728200742676391
13,0,30760,30760,0,116,0.2580971980287155,254.1405303852423,8.877692726477223,37.1992407833534,1.124727655347102,9.984986525142748
14,0,29850,29850,0,111,0.3404324821690095,255.045744254785,8.806883516883417,37.31836902993123,1.1469658004609737,10.101194202508744
15,0,29750,29750,0,150,0.3397827312942152,129.3060263247235,4.531148653987692,18.668516421954518,0.8564416986684712,3.880664650140576
16,0,29620,29620,0,156,0.20773051328025008,130.41134046415348,3.785634272955494,18.380699314074334,0.8690529630580159,3.28991668196595
17,0,29170,29170,0,152,0.2583536915053492,62.13397528963091,2.9962067940786623,10.524575098262357,0.8466481188890507,2.5367328460092926
18,0,29230,29230,0,152,0.25717582714601966,68.48164028556586,3.186257306897062,11.584182328393169,0.847120715538027,2.699144569706906
19,0,28070,28070,0,142,0.3419194307763285,129.12388339234934,4.8984314700829135,19.671640180080683,0.8778481536875767,4.300079021977408
20,0,28850,28850,0,151,0.2907012328157816,42.49077991663789,1.6392611896638576,5.951573301551699,0.8572126584615473,1.405195442304594
21,0,27800,27800,0,143,0.32296948766815065,52.240367098208814,2.0098581651410456,7.332549173637218,0.8886927833876533,1.7861464469935977
22,0,28350,28350,0,143,0.25838428178314476,43.28997599246381,1.744813955617196,6.074813000504171,0.8809563904065987,1.5371050042715841
23,0,26490,26490,0,130,0.34039406735301986,37.977783311040824,1.7848212490329165,5.331100391593784,0.9146546199688248,1.6324950012464854
24,0,25490,25490,0,121,0.25634254337929285,40.216512485990364,1.9261047490300942,5.661845260867361,0.9357586699112722,1.8023692180621858
25,0,24580,24580,0,123,0.3408155388469961,67.21722559916302,2.461667507379326,9.439877959636593,0.9271402876242015,2.2823111208268196
26,0,26070,26070,0,127,0.34228299588233013,44.16661559651033,2.024347310763293,6.190620764493234,0.8979310311860758,1.817724268232443
27,0,25490,25490,0,130,0.34198546386246426,49.75964159066052,2.2869691937401035,6.9818714771715795,0.9260786825539848,2.117913417980384
28,0,24520,24520,0,124,0.339893381980883,55.3499204308052,2.4174183044077906,7.767888632898799,0.9481461057479358,2.2920657512880247
29,0,24080,24080,0,125,0.3423037985381781,18.233528180090275,1.4131022344679292,2.593297938337776,0.9018775479077984,1.2744451781649668
30,0,23990,23990,0,125,0.2884093642876184,60.35518981423895,2.4097847840486484,8.472567998602266,0.9280826679451765,2.2364794915535606
31,0,24760,24760,0,120,0.3390761226529198,5.480926679645316,1.1345689249663904,1.160998295676234,0.9373885999179784,1.0635319760846906
32,0,24350,24350,0,115,0.3423824548939332,3.19920007133223,0.9535126782764951,0.7577280317795788,0.9654153386225016,0.9205357651791509
33,0,24890,24890,0,117,0.2894136861975807,9.230407061682218,1.2460107501416133,1.7122774124046618,0.9544315430955415,1.189231962971293
34,0,24330,24330,0,117,0.2566632685561109,8.222802732783284,1.0427859398123094,1.2754018404858316,0.9518749000866176,0.9926017622705716
35,0,23700,23700,0,109,0.33912709192242824,6.62691922004435,1.159867453243356,1.187187155751399,0.9609087632598813,1.1145268000414614
36,0,21930,21930,0,104,0.33984532542254625,58.56793623722463,2.946393290564625,9.109746828096858,1.0136351592021167,2.986567832153522
37,0,64620,64620,0,269,0.2572849282190677,6.705973174495192,1.0366241914229797,1.145160899945988,1.0021674560946472,1.0388710288445382
38,0,64300,64300,0,263,0.20635501864152903,12.902344233404841,1.6939094279602693,2.65612890641892,0.9982999736547274,1.6910297373062313
39,0,64090,64090,0,260,0.2567201130695116,7.447764713588511,1.092989605898248,1.307441992222111,1.0026823655735697,1.095921403589379
40,0,63970,63970,0,261,0.25741961046781514,11.582028515392246,1.3568727258894542,2.2538371584563297,1.0016506211580736,1.3591124087196202
41,0,63790,63790,0,263,0.28380438493479954,7.81894660604276,1.1411610998376638,1.3498798859053718,1.0064791174933716,1.1485548166823771
