,start_time,end_time,work_duration,reconfig_count,power_off_count,min_stretch_time,max_stretch_time,mean_stretch_time,stdev_stretch_time,average_power_norm,cost
0,0,25820,25820,0,150,0.3069291241461101,1161.8084079854646,40.92402838310731,174.5503391487602,1.1205997329313384,45.85945527658457
1,0,25450,25450,0,150,0.2519045426122418,631.8633984810649,31.003310785291898,108.50391630404677,1.1261066078592055,34.91303314082978
2,0,26180,26180,0,154,0.31385640295558387,312.99093332401685,20.060453831937647,56.878108792052615,1.105898047716514,22.184816729047103
3,0,24040,24040,0,154,0.30178859688061394,239.7387398184303,11.47446020353047,38.15816222284934,1.0564806949759888,12.122545690300196
4,0,24340,24340,0,137,0.31405611066630645,314.1792253500407,20.359484920557453,57.58440690270602,1.1554242182927466,23.523841949178056
5,0,27100,27100,0,181,0.3953071870102692,1078.89201624423,31.288462772100083,155.47209428388066,1.0121503977444475,31.668630039593438
6,0,27110,27110,0,183,0.4021862592258467,1122.0560017123069,33.05306116819359,161.51490690981225,1.0082014821494025,33.32414525934764
7,0,25580,25580,0,164,0.3302489151488502,1286.9187306187432,35.803263261972006,184.18122955962977,1.0581243433986602,37.88430443060351
8,0,26280,26280,0,178,0.31514348181743196,130.2766401369302,7.383546293279941,23.271101663053113,1.0045112144476624,7.41685505399317
9,0,26310,26310,0,160,0.31459672742728884,301.1123384472238,16.591198127363633,51.27976961529718,1.1013607592727344,18.27289456679758
10,0,27240,27240,0,170,0.3142252434049294,298.9019505760304,16.416430155894982,50.95207997237539,1.072986491612981,17.6146077977833
11,0,27540,27540,0,168,0.3148852800317975,323.99800467956305,16.76422351597895,54.972860674731564,1.0816016981501535,18.132212623051572
12,0,26340,26340,0,164,0.2543477322461413,371.95784993155934,14.81521533833142,56.646908176794064,1.0845545817966127,16.067909675490796
13,0,29550,29550,0,174,0.2780145316986113,317.6467300802773,16.97300045658486,53.916366852067824,1.1108788329886297,18.854946939526467
14,0,28640,28640,0,164,0.27664388810751755,316.9235798550755,16.58495216528112,53.850022940009545,1.138998915479344,18.890242529531996
15,0,29770,29770,0,255,0.29239124921353526,127.677662229979,6.3267501985927215,18.715721084204855,0.7095703411690696,4.489274296906916
16,0,28710,28710,0,240,0.32558773224796095,119.01279180094207,5.372340926007156,17.500395886261813,0.7535010763005886,4.048064670000093
17,0,28850,28850,0,236,0.24165308877609787,109.6643673703266,6.649619656117362,18.11864334763472,0.7514169867271384,4.996637164881259
18,0,27190,27190,0,223,0.27258025251129203,71.73836847505483,4.6884173143823125,11.730678141385752,0.7605569472718183,3.5658083601629484
19,0,27910,27910,0,233,0.29702030180094185,129.12388339234934,5.75191260939205,18.815228548181665,0.7475360845168888,4.299762230508254
20,0,27840,27840,0,232,0.2677267020280027,132.193258067328,5.435193637952056,19.35333272548991,0.734953297868072,3.994613488764427
21,0,28660,28660,0,244,0.29078710748674486,45.6703427363641,3.3273555097204404,6.745301721170043,0.7179417104558398,2.3888473059433557
22,0,27620,27620,0,227,0.30883714062331885,31.802317194131717,2.7847799230686743,5.456849154355674,0.767701393293925,2.1378794269567702
23,0,26330,26330,0,208,0.2979998274213762,32.164227409605445,3.368632174130662,6.235626683113312,0.7997785404329695,2.6941597234817616
24,0,24960,24960,0,195,0.32466379655923366,39.351808690143535,2.6810617026916406,5.624745749551057,0.8263364840437033,2.215459100906435
25,0,24970,24970,0,199,0.29112661488414604,42.1546699243843,2.9055765098580664,5.96525931455513,0.7905106922326299,2.296889298142769
26,0,26290,26290,0,210,0.242098275399269,104.75550790438685,4.414257586027456,14.703932305463885,0.8043178301534277,3.5504660833319113
27,0,25250,25250,0,195,0.30880813084640424,77.11450264528486,4.0728699634980154,11.138156425930271,0.8360152573086665,3.4049814305185326
28,0,24870,24870,0,191,0.2762661456348827,78.65185084478901,4.07633356026539,11.372951589319575,0.8439804550656744,3.440345853192264
29,0,24230,24230,0,192,0.2878445850349811,52.862065299016216,3.0002974854713673,7.53661528291047,0.7864783199780411,2.359668925807862
30,0,24290,24290,0,194,0.301378669993121,60.4470019749595,4.05750346842382,9.171078041756802,0.8046852008248643,3.2650129933362053
31,0,24970,24970,0,193,0.2797928206412922,64.1288951484341,3.9892224187989056,9.564309796834335,0.8209804279325503,3.275073528503649
32,0,24800,24800,0,193,0.37688436509258977,9.701419109363432,2.338378157368105,2.3467064715000294,0.8369023522512421,1.956994180354292
33,0,24890,24890,0,190,0.2838669077322001,27.80902957336044,3.202506852624707,4.596056740270264,0.8448500986152374,2.7056382302559574
34,0,24790,24790,0,197,0.42360975496953684,11.580883598956868,2.1740885455251187,2.6198906143508425,0.8090347685355094,1.7589132232046165
35,0,24520,24520,0,190,0.27554332479423843,24.80544320734656,2.6731245707433193,3.7998739883331205,0.829758742099981,2.2180484812965284
36,0,22090,22090,0,165,0.28220741324166904,12.085555120152506,2.1648316051796206,2.635107305061742,0.8901811258555213,1.9270922355864102
37,0,64870,64870,0,492,0.29011329633921085,10.305696933248177,2.374000398678458,2.2652182320619763,0.8387467444556643,1.9911851057280057
38,0,56640,56640,0,397,0.29528809864672956,15.763027665523085,2.6153357943338973,2.9816197994529454,0.9365759719199375,2.4494606634752714
39,0,56440,56440,0,396,0.3309489847367447,15.198845349614,2.959661230483192,3.6627260529380936,0.9348688500175504,2.76689509098335
40,0,56430,56430,0,396,0.3827210108296777,13.347997569525779,2.951172790556714,3.550378679647676,0.9335638231140216,2.755108153022202
41,0,55990,55990,0,390,0.28380438493479954,20.60067096069616,3.1890182839572936,4.07324747279488,0.9393510570393472,2.9956076959530886
